"first_words","last_word_expected"
"was_born","in"
"was_born","to"
"was_clear","that"
"was_close","to"
"was_coming","and"
"was_coming","to"
"was_crafted","by"
"was_created","by"
"was_created","for"
"was_definitely","a"
"was_definitely","the"
"was_delicious","and"
"was_destined","for"
"was_diagnosed","with"
"was_doing","and"
"was_done","in"
"was_drawn","into"
"was_drawn","to"
"was_dry","I"
"was_eager","to"
"was_easy","to"
"was_enough","to"
"was_far","from"
"was_filled","with"
"was_followed","by"
"was_for","me"
"was_found","in"
"was_found","that"
"was_friendly","and"
"was_from","the"
"was_full","of"
"was_given","the"
"was_given","to"
"was_glad","that"
"was_glad","to"
"was_going","in"
"was_going","on"
"was_going","to"
"was_good","and"
"was_growing","up"
"was_happy","with"
"was_having","some"
"was_her","first"
"was_hired","to"
"was_how","I"
"was_I","supposed"
"was_in","a"
"was_in","an"
"was_in","college"
"was_in","fact"
"was_in","my"
"was_in","the"
"was_indeed","a"
"was_inspired","by"
"was_interested","in"
"was_invited","by"
"was_it","was"
"was_just","a"
"was_just","in"
"was_just","one"
"was_just","the"
"was_just","trying"
"was_kind","of"
"was_left","with"
"was_less","than"
"was_like","a"
"was_like","an"
"was_listening","to"
"was_long","and"
"was_looking","for"
"was_loud","and"
"was_lucky","enough"
"was_made","and"
"was_made","to"
"was_meant","to"
"was_more","like"
"was_much","more"
"was_much","worse"
"was_my","first"
"was_my","last"
"was_nice","to"
"was_no","more"
"was_no","sign"
"was_no","way"
"was_not","a"
"was_not","an"
"was_not","going"
"was_not","immediately"
"was_not","to"
"was_of","course"
"was_off","to"
"was_old","enough"
"was_on","the"
"was_one","of"
"was_one","that"
"was_only","a"
"was_only","after"
"was_only","for"
"was_only","one"
"was_out","of"
"was_out","the"
"was_part","of"
"was_perfect","for"
"was_plenty","of"
"was_pretty","excited"
"was_pretty","fun"
"was_pretty","sure"
"was_published","in"
"was_ready","for"
"was_ready","to"
"was_really","cool"
"was_really","nice"
"was_reminded","of"
"was_responsible","for"
"was_revealed","in"
"was_scheduled","to"
"was_selected","to"
"was_sentenced","to"
"was_shaking","so"
"was_shocked","to"
"was_sitting","beside"
"was_sitting","in"
"was_so","excited"
"was_so","good"
"was_so","scared"
"was_someone","else"
"was_something","in"
"was_sort","of"
"was_spread","out"
"was_standing","there"
"was_starting","to"
"was_still","a"
"was_still","under"
"was_such","a"
"was_supposed","to"
"was_surprised","to"
"was_taken","at"
"was_talking","about"
"was_talking","to"
"was_that","I"
"was_that","it"
"was_that","the"
"was_that","they"
"was_the","answer"
"was_the","beauty"
"was_the","best"
"was_the","death"
"was_the","first"
"was_the","kind"
"was_the","last"
"was_the","most"
"was_the","only"
"was_the","picture"
"was_the","same"
"was_then","that"
"was_thinking","about"
"was_time","for"
"was_time","to"
"was_to","be"
"was_to","create"
"was_told","that"
"was_too","long"
"was_trying","to"
"was_used","to"
"was_very","happy"
"was_well","and"
"was_well","worth"
"was_what","he"
"was_when","I"
"was_when","you"
"was_willing","to"
"was_with","the"
"was_working","as"
"was_working","on"
"was_wrong","and"
"wash_their","hands"
"wasn't_able","to"
"wasn't_fond","of"
"wasn't_going","to"
"wasn't_in","it"
"wasn't_so","much"
"watched_a","movie"
"watching_it","and"
"water_and","carbon"
"water_bring","to"
"water_on","the"
"water_out","of"
"water_to","a"
"wave_of","the"
"way_and","that"
"way_back","in"
"way_back","when"
"way_but","we"
"way_down","the"
"way_for","a"
"way_I","am"
"way_I","don't"
"way_I","have"
"way_I","would"
"way_in","which"
"way_it","is"
"way_it","was"
"way_of","doing"
"way_of","making"
"way_of","seeing"
"way_of","thinking"
"way_they","were"
"way_through","the"
"way_to","a"
"way_to","celebrate"
"way_to","discover"
"way_to","do"
"way_to","get"
"way_to","go"
"Way_to","go"
"way_to","make"
"way_to","move"
"way_to","show"
"way_to","spend"
"way_to","start"
"way_to","the"
"way_too","much"
"way_up","the"
"way_up","to"
"ways_than","one"
"ways_to","make"
"ways_to","use"
"we_all","got"
"we_all","had"
"we_all","have"
"we_all","know"
"we_all","want"
"We_also","did"
"We_also","have"
"We_also","saw"
"we_are","a"
"We_are","a"
"we_are","all"
"We_are","also"
"we_are","being"
"we_are","doing"
"we_are","getting"
"we_are","going"
"we_are","having"
"we_are","here"
"we_are","in"
"We_are","in"
"we_are","just"
"we_are","left"
"we_are","more"
"we_are","not"
"We_are","not"
"we_are","now"
"we_are","off"
"we_are","the"
"We_are","the"
"we_are","working"
"we_arrived","at"
"we_arrived","with"
"we_began","to"
"we_believe","that"
"We_believe","that"
"we_came","up"
"we_can","avoid"
"we_can","be"
"we_can","count"
"we_can","do"
"we_can","have"
"we_can","just"
"We_can","see"
"we_cannot","ignore"
"we_come","to"
"we_could","do"
"we_could","never"
"we_couldn't","get"
"we_decided","to"
"We_decided","to"
"we_did","a"
"we_didn't","even"
"we_do","not"
"we_do","to"
"We_don't","do"
"we_don't","want"
"We_eat","a"
"we_find","the"
"we_get","to"
"we_go","to"
"we_got","a"
"We_got","a"
"we_got","there"
"we_got","to"
"We_got","to"
"we_had","a"
"We_had","a"
"we_had","an"
"we_had","been"
"we_had","seen"
"We_had","some"
"we_had","the"
"we_had","to"
"We_had","to"
"we_have","a"
"We_have","a"
"We_have","also"
"we_have","an"
"we_have","been"
"We_have","been"
"we_have","ever"
"We_have","found"
"we_have","no"
"We_have","nothing"
"we_have","the"
"we_have","to"
"We_have","to"
"we_just","couldn't"
"we_just","need"
"we_know","it"
"we_know","that"
"we_know","we"
"we_live","in"
"we_lived","in"
"we_look","at"
"We_love","it"
"We_love","the"
"We_made","it"
"we_made","our"
"we_made","the"
"we_meet","with"
"we_met","up"
"we_must","do"
"we_need","to"
"We_Need","to"
"We_packed","up"
"we_really","are"
"we_really","need"
"we_relaxed","with"
"we_saw","the"
"we_seem","to"
"we_should","be"
"we_should","have"
"we_speak","of"
"we_stand","and"
"we_started","talking"
"We_stayed","for"
"we_still","have"
"we_talk","about"
"we_talked","about"
"We_talked","about"
"we_tell","you"
"we_thought","it"
"we_thought","we"
"we_told","you"
"we_took","a"
"we_took","that"
"we_took","the"
"we_try","to"
"we_used","to"
"we_want","to"
"We_want","to"
"we_wanted","to"
"we_went","back"
"we_went","into"
"We_went","out"
"we_went","to"
"We_went","to"
"We_were","a"
"we_were","able"
"we_were","always"
"We_were","asked"
"we_were","doing"
"we_were","done"
"we_were","fairly"
"We_were","getting"
"we_were","given"
"we_were","going"
"we_were","greeted"
"we_were","having"
"we_were","in"
"We_were","in"
"We_were","just"
"we_were","lucky"
"we_were","not"
"we_were","to"
"We_were","to"
"we_were","told"
"we_will","be"
"We_will","be"
"we_will","do"
"we_wish","you"
"we_woke","up"
"we_would","be"
"We_would","be"
"we_would","have"
"we_would","like"
"We_would","love"
"we_would","need"
"we_would","not"
"we'll_choose","a"
"we'll_have","to"
"We'll_see","how"
"we're_going","to"
"we've_been","able"
"we've_been","working"
"We've_got","a"
"we've_had","some"
"wearing_glasses","I"
"web_site","and"
"website_for","the"
"week_and","I"
"week_before","the"
"week_but","it's"
"week_I","am"
"week_I","have"
"week_I","just"
"week_in","the"
"week_of","the"
"week_so","far"
"week_The","market"
"week_we","are"
"week's_Sweet","Saturday"
"weekend_I","was"
"weeks_after","your"
"weeks_ago","I"
"weeks_and","I"
"weeks_before","Christmas"
"weeks_I","am"
"weeks_If","you"
"welcome_to","a"
"welcome_to","the"
"Welcome_to","the"
"well_and","the"
"well_as","a"
"well_as","in"
"well_as","my"
"well_as","the"
"well_as","those"
"well_as","to"
"well_but","he"
"well_But","the"
"well_enough","to"
"well_for","me"
"well_have","been"
"Well_I","am"
"Well_I","did"
"well_I","love"
"well_I","miss"
"well_I","was"
"well_If","you"
"well_into","the"
"well_known","that"
"well_let's","just"
"well_Of","course"
"Well_that's","the"
"Well_they","don't"
"well_this","is"
"well_This","was"
"well_to","the"
"well_worth","the"
"went_ahead","and"
"went_back","to"
"went_down","to"
"went_in","there"
"went_into","battle"
"went_into","the"
"went_into","town"
"went_on","a"
"went_on","for"
"went_on","to"
"went_out","for"
"went_out","to"
"went_through","the"
"went_to","a"
"went_to","bed"
"went_to","heaven"
"went_to","my"
"went_to","see"
"went_to","the"
"went_up","on"
"were_a","bit"
"were_a","few"
"were_able","to"
"were_about","to"
"were_all","started"
"were_asked","and"
"were_created","with"
"were_done","with"
"were_forced","to"
"were_going","to"
"were_hoping","for"
"were_in","a"
"were_in","the"
"were_kind","of"
"were_less","than"
"were_looking","for"
"were_made","by"
"were_made","from"
"were_made","on"
"were_made","to"
"were_not","going"
"were_not","in"
"were_on","the"
"were_on","their"
"were_part","of"
"were_ready","to"
"were_so","cute"
"were_so","many"
"were_talking","about"
"were_the","best"
"were_the","first"
"were_to","be"
"were_to","come"
"were_told","that"
"were_unable","to"
"weren't_able","to"
"what_a","beautiful"
"what_a","great"
"what_about","the"
"What_about","you"
"what_are","we"
"What_are","your"
"what_can","be"
"what_comes","from"
"what_comes","out"
"What_did","you"
"what_do","I"
"what_do","you"
"What_do","you"
"what_feels","like"
"what_happened","I"
"what_happened","to"
"what_happens","when"
"What_happens","when"
"What_have","you"
"what_he","had"
"what_he","is"
"what_he","might"
"what_he","really"
"what_he","was"
"what_I","am"
"what_I","call"
"what_I","came"
"what_I","can"
"what_I","can't"
"what_I","could"
"what_I","did"
"what_I","do"
"what_I","eat"
"what_I","feel"
"What_I","find"
"what_I","got"
"what_I","had"
"what_I","have"
"what_I","like"
"what_I","love"
"What_I","mean"
"what_I","said"
"what_I","think"
"what_I","thought"
"what_I","want"
"what_I","wanted"
"what_I","was"
"what_I","will"
"what_I","would"
"what_I'm","talking"
"what_I've","been"
"what_if","the"
"what_if","you"
"what_is","available"
"what_is","going"
"what_is","happening"
"what_is","in"
"what_is","it"
"What_is","it"
"what_is","necessary"
"what_is","really"
"what_is","the"
"What_is","the"
"What_is","your"
"what_it","did"
"what_it","is"
"what_it","looked"
"what_it","looks"
"what_it","takes"
"what_it","was"
"what_it's","like"
"what_kind","of"
"what_might","be"
"what_Mugabe","has"
"what_really","happened"
"what_she","did"
"what_she","wants"
"what_she","was"
"what_the","author"
"what_the","band"
"what_the","hell"
"what_the","person"
"what_the","world"
"what_they","are"
"What_they","are"
"what_they","can"
"what_they","do"
"what_they","have"
"what_they","need"
"what_they","noticed"
"what_they","want"
"what_they","were"
"What_this","means"
"what_to","do"
"what_to","expect"
"what_to","make"
"what_to","say"
"what_type","of"
"what_used","to"
"what_was","going"
"What_was","the"
"what_was","wrong"
"what_we","are"
"what_we","do"
"what_we","have"
"what_we","wanted"
"what_we","were"
"what_went","wrong"
"what_will","be"
"what_will","happen"
"what_would","be"
"what_would","happen"
"what_you","are"
"what_you","call"
"what_you","can"
"what_you","did"
"What_you","do"
"what_you","have"
"what_you","know"
"what_you","might"
"what_you","need"
"what_you","think"
"what_you","want"
"what_you","will"
"what_you","would"
"what's_best","for"
"whatever_happened","to"
"whatever_it","is"
"whatever_you","like"
"whatever_you","want"
"when_a","customer"
"when_going","out"
"When_going","to"
"when_he","first"
"When_he","got"
"when_he","is"
"when_he","needed"
"when_he","walked"
"when_he","was"
"when_he","went"
"when_I","am"
"When_I","am"
"When_I","arrived"
"when_I","can"
"when_I","caught"
"When_I","did"
"When_I","do"
"when_I","finally"
"when_I","find"
"when_I","first"
"When_I","first"
"When_I","found"
"when_I","get"
"When_I","get"
"When_I","got"
"when_I","had"
"When_I","have"
"when_I","heard"
"When_I","heard"
"When_I","looked"
"when_I","need"
"when_I","opened"
"When_I","put"
"when_I","realized"
"When_I","said"
"when_I","saw"
"When_I","saw"
"when_I","see"
"when_I","started"
"when_I","think"
"when_I","thought"
"when_I","told"
"when_I","use"
"when_I","was"
"When_I","was"
"when_I","went"
"when_I","will"
"when_I","would"
"when_it","came"
"when_it","comes"
"When_it","comes"
"when_it","was"
"when_it's","time"
"when_Mister","Rogers"
"when_my","daughter"
"when_my","mom"
"when_one","of"
"when_she","was"
"when_the","stakes"
"when_there","are"
"when_there","is"
"when_they","have"
"when_they","say"
"when_they","see"
"when_they","were"
"When_things","are"
"when_we","are"
"when_we","arrived"
"When_we","arrived"
"when_we","can"
"when_we","have"
"when_we","look"
"when_we","went"
"when_we","were"
"when_we","woke"
"when_you","are"
"when_you","buy"
"when_you","can"
"when_you","could"
"when_you","don't"
"when_you","get"
"when_you","have"
"when_you","read"
"When_you","use"
"when_you","want"
"when_you","were"
"When_You're","Going"
"when_you've","got"
"Whenever_I","see"
"where_a","large"
"where_all","my"
"Where_do","I"
"Where_do","you"
"where_he","has"
"where_he","was"
"where_I","am"
"where_I","can"
"where_I","could"
"where_I","don't"
"where_I","feel"
"where_I","grew"
"where_I","had"
"where_I","have"
"where_I","just"
"where_I","used"
"where_I","was"
"where_I","would"
"where_I'm","going"
"where_in","the"
"Where_is","the"
"where_it","gets"
"where_it","is"
"where_it","was"
"where_it","will"
"where_my","life"
"where_there","is"
"Where_there","is"
"where_they","are"
"where_they","live"
"where_they","tell"
"where_they","were"
"where_they","will"
"where_we","are"
"where_we","can"
"where_we","have"
"where_we","were"
"where_you","are"
"where_you","can"
"where_you","go"
"where_you","sit"
"where_you","were"
"where_you","will"
"Whereas_the","first"
"wherever_you","are"
"whether_it","is"
"whether_or","not"
"Whether_you","are"
"which_are","a"
"which_are","the"
"which_can","be"
"which_can","help"
"which_cannot","be"
"which_did","not"
"which_has","been"
"which_he","has"
"which_I","did"
"which_I","didn't"
"which_I","find"
"which_I","found"
"which_I","have"
"which_I","think"
"which_I","thought"
"which_I","was"
"which_I","will"
"which_I","would"
"which_in","turn"
"which_is","a"
"which_is","exactly"
"which_is","in"
"which_is","not"
"which_is","one"
"which_is","probably"
"which_is","so"
"which_is","the"
"which_is","to"
"which_is","very"
"which_is","where"
"which_is","why"
"Which_is","why"
"which_it","is"
"which_made","a"
"which_make","the"
"which_makes","the"
"Which_means","that"
"which_no","one"
"which_now","resides"
"which_seems","to"
"which_they","were"
"which_was","a"
"which_was","like"
"which_was","not"
"which_was","to"
"which_we","have"
"which_will","be"
"which_would","be"
"which_would","have"
"which_you","can"
"whichever_you","prefer"
"while_ago","I"
"while_and","then"
"while_at","rest"
"while_back","and"
"while_but","just"
"while_he","was"
"while_i","was"
"while_I","was"
"While_I","was"
"while_in","the"
"while_it","is"
"while_it","was"
"while_sitting","on"
"While_the","original"
"while_the","other"
"while_to","see"
"while_trying","to"
"while_you","are"
"whipped_cream","to"
"Whisk_flour","sugar"
"who_are","in"
"who_are","not"
"who_are","trying"
"who_are","very"
"who_ate","the"
"who_believes","in"
"who_came","on"
"who_do","not"
"who_do","you"
"who_does","not"
"who_doesn't","like"
"Who_doesn't","love"
"who_don't","have"
"who_don't","know"
"who_failed","God"
"who_had","been"
"who_had","no"
"who_had","the"
"who_has","a"
"who_has","always"
"who_has","been"
"who_has","done"
"who_has","no"
"who_have","been"
"who_have","died"
"who_have","suffered"
"who_I","am"
"who_I","have"
"who_I","was"
"who_is","in"
"who_is","It"
"who_is","responsible"
"who_is","struggling"
"who_it","is"
"who_just","wants"
"who_knows","the"
"who_live","in"
"who_lives","in"
"who_looked","like"
"who_may","even"
"who_Mister","Rogers"
"who_need","to"
"Who_or","what"
"who_owns","the"
"who_painted","the"
"who_passed","on"
"who_seems","to"
"who_specialize","in"
"who_started","this"
"who_use","the"
"who_used","to"
"who_want","to"
"who_wanted","to"
"Who_wants","to"
"who_was","a"
"who_was","trying"
"who_we","are"
"who_will","be"
"who_work","with"
"who_would","be"
"who_you","are"
"who_you","want"
"whole_grains","and"
"whole_lot","of"
"whom_thou","persecutest"
"Why_Because","I"
"Why_Because","the"
"Why_did","I"
"why_did","you"
"Why_did","you"
"Why_do","I"
"Why_do","you"
"why_don't","you"
"why_I","am"
"why_I","have"
"why_I","make"
"why_I","think"
"why_I","was"
"why_is","my"
"why_it","is"
"why_it","was"
"why_not","try"
"why_on","earth"
"why_she","was"
"why_they","were"
"why_would","anyone"
"why_would","you"
"wide_range","of"
"wide_variety","of"
"width_=","le16"
"width_height","fields"
"will_account","for"
"will_admit","that"
"will_allow","you"
"will_also","be"
"will_also","give"
"will_always","be"
"will_be","a"
"will_be","able"
"will_be","an"
"will_be","at"
"will_be","available"
"will_be","back"
"will_be","coming"
"will_be","determined"
"will_be","doing"
"will_be","donated"
"will_be","even"
"will_be","faithful"
"will_be","given"
"will_be","going"
"will_be","half"
"will_be","happy"
"will_be","in"
"will_be","learning"
"will_be","like"
"will_be","looking"
"will_be","made"
"will_be","more"
"will_be","my"
"will_be","no"
"will_be","one"
"will_be","over"
"will_be","posted"
"will_be","published"
"will_be","released"
"will_be","selected"
"will_be","shown"
"will_be","some"
"will_be","taking"
"will_be","the"
"will_be","there"
"will_be","using"
"will_be","very"
"will_celebrate","our"
"will_come","back"
"will_come","in"
"will_come","to"
"will_continue","to"
"will_definitely","be"
"will_do","it"
"will_do","the"
"will_do","to"
"will_end","up"
"will_find","a"
"will_find","all"
"will_focus","on"
"will_get","a"
"will_get","back"
"will_give","you"
"will_go","in"
"will_go","to"
"will_happen","when"
"will_have","a"
"will_have","more"
"will_have","some"
"will_have","the"
"will_have","to"
"will_have","until"
"will_have","you"
"Will_he","be"
"will_help","me"
"will_help","you"
"will_keep","you"
"will_leave","her"
"will_listen","to"
"will_make","it"
"will_make","the"
"will_miss","you"
